State,Commodity Group,Commodity,Month,Arrival Quantity 01-01-2024 to 10-04-2026,Arrival Unit,Modal Price 01-01-2024 to 10-04-2026,Price Unit
Haryana,Cereals,wheat,June-2024,279.1,Metric Tonnes,2330.24,Rs./Quintal
Haryana,Cereals,barley,July-2024,10.4,Metric Tonnes,1838.46,Rs./Quintal
Haryana,Cereals,maize,July-2024,2191.8,Metric Tonnes,2094.04,Rs./Quintal
Haryana,Cereals,wheat,July-2024,29.6,Metric Tonnes,2368.36,Rs./Quintal
Haryana,Cereals,barley,August-2024,27.0,Metric Tonnes,1922.22,Rs./Quintal
Haryana,Cereals,maize,August-2024,1128.5,Metric Tonnes,2259.94,Rs./Quintal
Haryana,Cereals,wheat,August-2024,32.45,Metric Tonnes,2507.43,Rs./Quintal
Haryana,Cereals,maize,September-2024,461.8,Metric Tonnes,2393.06,Rs./Quintal
Haryana,Cereals,wheat,September-2024,24.05,Metric Tonnes,2469.42,Rs./Quintal
Haryana,Cereals,maize,October-2024,3428.0,Metric Tonnes,2322.91,Rs./Quintal
Haryana,Cereals,wheat,October-2024,21.0,Metric Tonnes,2693.81,Rs./Quintal
Haryana,Cereals,maize,November-2024,63.5,Metric Tonnes,2670.71,Rs./Quintal
Haryana,Cereals,wheat,November-2024,1.3,Metric Tonnes,2803.85,Rs./Quintal
Haryana,Cereals,maize,December-2024,142.0,Metric Tonnes,2296.57,Rs./Quintal
Haryana,Cereals,wheat,December-2024,9.0,Metric Tonnes,2610.0,Rs./Quintal
Haryana,Cereals,maize,January-2025,1.0,Metric Tonnes,1800.0,Rs./Quintal
Haryana,Cereals,wheat,January-2025,22.5,Metric Tonnes,2534.44,Rs./Quintal
Haryana,Cereals,barley,February-2025,0.5,Metric Tonnes,2200.0,Rs./Quintal
Haryana,Cereals,maize,February-2025,43.2,Metric Tonnes,2801.85,Rs./Quintal
Haryana,Cereals,wheat,February-2025,20.0,Metric Tonnes,2470.0,Rs./Quintal
Haryana,Cereals,barley,March-2025,1411.7,Metric Tonnes,1883.35,Rs./Quintal
Haryana,Cereals,wheat,March-2025,115.6,Metric Tonnes,2452.94,Rs./Quintal
Haryana,Cereals,barley,April-2025,8973.8,Metric Tonnes,2005.93,Rs./Quintal
Haryana,Cereals,wheat,April-2025,4464313.68,Metric Tonnes,2425.27,Rs./Quintal
Haryana,Cereals,barley,May-2025,887.6,Metric Tonnes,2151.51,Rs./Quintal
Haryana,Cereals,wheat,May-2025,243706.4,Metric Tonnes,2425.17,Rs./Quintal
Haryana,Cereals,barley,June-2025,20.1,Metric Tonnes,2123.02,Rs./Quintal
Haryana,Cereals,maize,June-2025,44950.1,Metric Tonnes,1982.98,Rs./Quintal
Haryana,Cereals,wheat,June-2025,63.9,Metric Tonnes,2438.03,Rs./Quintal
Haryana,Cereals,barley,July-2025,2.9,Metric Tonnes,2256.9,Rs./Quintal
Haryana,Cereals,maize,July-2025,5028.8,Metric Tonnes,1964.59,Rs./Quintal
Haryana,Cereals,wheat,July-2025,5.0,Metric Tonnes,2500.0,Rs./Quintal
Haryana,Cereals,barley,August-2025,2.9,Metric Tonnes,1857.07,Rs./Quintal
Haryana,Cereals,maize,August-2025,584.9,Metric Tonnes,2205.25,Rs./Quintal
Haryana,Cereals,wheat,August-2025,11.8,Metric Tonnes,2487.37,Rs./Quintal
Haryana,Cereals,barley,September-2025,0.7,Metric Tonnes,2050.0,Rs./Quintal
Haryana,Cereals,maize,September-2025,2340.9,Metric Tonnes,2607.7,Rs./Quintal
Haryana,Cereals,wheat,September-2025,22.8,Metric Tonnes,2545.92,Rs./Quintal
Haryana,Cereals,barley,October-2025,101.3,Metric Tonnes,2109.23,Rs./Quintal
Haryana,Cereals,maize,October-2025,361.1,Metric Tonnes,2377.8,Rs./Quintal
Haryana,Cereals,sorghum,November-2025,98.5,Metric Tonnes,4101.42,Rs./Quintal
Haryana,Cereals,maize,November-2025,2.0,Metric Tonnes,1600.0,Rs./Quintal
Haryana,Cereals,maize,December-2025,7.0,Metric Tonnes,1500.0,Rs./Quintal
Haryana,Cereals,wheat,December-2025,10.8,Metric Tonnes,2598.15,Rs./Quintal
Haryana,Cereals,wheat,January-2026,4.4,Metric Tonnes,2522.73,Rs./Quintal
Haryana,Cereals,wheat,February-2026,1.1,Metric Tonnes,2400.0,Rs./Quintal
Haryana,Cereals,barley,March-2026,2275.2,Metric Tonnes,2092.74,Rs./Quintal
Haryana,Cereals,wheat,March-2026,16.5,Metric Tonnes,2578.79,Rs./Quintal
Haryana,Cereals,barley,April-2026,2316.7,Metric Tonnes,2138.45,Rs./Quintal
Haryana,Cereals,wheat,April-2026,161698.9,Metric Tonnes,2584.99,Rs./Quintal
Karnataka,Cereals,sorghum,January-2024,2967.0,Metric Tonnes,2993.58,Rs./Quintal
Karnataka,Cereals,maize,January-2024,20540.0,Metric Tonnes,2197.06,Rs./Quintal
Karnataka,Cereals,wheat,January-2024,1085.0,Metric Tonnes,3924.09,Rs./Quintal
Karnataka,Cereals,sorghum,February-2024,2339.0,Metric Tonnes,2967.15,Rs./Quintal
Karnataka,Cereals,maize,February-2024,18015.0,Metric Tonnes,2226.25,Rs./Quintal
Karnataka,Cereals,wheat,February-2024,324.0,Metric Tonnes,3294.02,Rs./Quintal
Karnataka,Cereals,sorghum,March-2024,2644.0,Metric Tonnes,3051.59,Rs./Quintal
Karnataka,Cereals,maize,March-2024,18692.0,Metric Tonnes,2227.02,Rs./Quintal
Karnataka,Cereals,wheat,March-2024,3167.0,Metric Tonnes,3819.99,Rs./Quintal
Karnataka,Cereals,sorghum,April-2024,1678.0,Metric Tonnes,3178.97,Rs./Quintal
Karnataka,Cereals,maize,April-2024,19441.0,Metric Tonnes,2247.97,Rs./Quintal
Karnataka,Cereals,wheat,April-2024,1677.0,Metric Tonnes,3650.82,Rs./Quintal
Karnataka,Cereals,sorghum,May-2024,1836.0,Metric Tonnes,3227.48,Rs./Quintal
Karnataka,Cereals,maize,May-2024,28450.0,Metric Tonnes,2320.15,Rs./Quintal
Karnataka,Cereals,wheat,May-2024,1977.0,Metric Tonnes,3770.85,Rs./Quintal
Karnataka,Cereals,sorghum,June-2024,1688.0,Metric Tonnes,3242.82,Rs./Quintal
Karnataka,Cereals,maize,June-2024,15713.0,Metric Tonnes,2436.69,Rs./Quintal
Karnataka,Cereals,wheat,June-2024,2896.0,Metric Tonnes,3750.65,Rs./Quintal
Karnataka,Cereals,sorghum,July-2024,2113.0,Metric Tonnes,3025.84,Rs./Quintal
Karnataka,Cereals,maize,July-2024,27383.0,Metric Tonnes,2560.91,Rs./Quintal
Karnataka,Cereals,wheat,July-2024,2878.0,Metric Tonnes,3537.69,Rs./Quintal
Karnataka,Cereals,sorghum,August-2024,2010.0,Metric Tonnes,2984.38,Rs./Quintal
Karnataka,Cereals,maize,August-2024,12354.0,Metric Tonnes,2587.5,Rs./Quintal
Karnataka,Cereals,wheat,August-2024,2301.0,Metric Tonnes,3290.27,Rs./Quintal
Karnataka,Cereals,sorghum,September-2024,6331.0,Metric Tonnes,2320.3,Rs./Quintal
Karnataka,Cereals,maize,September-2024,39330.0,Metric Tonnes,2256.43,Rs./Quintal
Karnataka,Cereals,wheat,September-2024,2045.0,Metric Tonnes,3579.17,Rs./Quintal
Karnataka,Cereals,sorghum,October-2024,3318.0,Metric Tonnes,2355.63,Rs./Quintal
Karnataka,Cereals,maize,October-2024,120333.0,Metric Tonnes,2215.66,Rs./Quintal
Karnataka,Cereals,wheat,October-2024,2535.0,Metric Tonnes,3704.63,Rs./Quintal
Karnataka,Cereals,sorghum,November-2024,1506.0,Metric Tonnes,2391.62,Rs./Quintal
Karnataka,Cereals,maize,November-2024,214343.0,Metric Tonnes,2199.88,Rs./Quintal
Karnataka,Cereals,wheat,November-2024,806.0,Metric Tonnes,3673.37,Rs./Quintal
Karnataka,Cereals,sorghum,December-2024,2307.0,Metric Tonnes,2541.36,Rs./Quintal
Karnataka,Cereals,maize,December-2024,274975.0,Metric Tonnes,2227.38,Rs./Quintal
Karnataka,Cereals,wheat,December-2024,2251.0,Metric Tonnes,3684.03,Rs./Quintal
Karnataka,Cereals,sorghum,January-2025,3965.0,Metric Tonnes,2424.34,Rs./Quintal
Karnataka,Cereals,maize,January-2025,247123.0,Metric Tonnes,2260.54,Rs./Quintal
Karnataka,Cereals,wheat,January-2025,6750.0,Metric Tonnes,3221.7,Rs./Quintal
Karnataka,Cereals,sorghum,February-2025,2989.0,Metric Tonnes,2409.45,Rs./Quintal
Karnataka,Cereals,maize,February-2025,82010.1,Metric Tonnes,2277.07,Rs./Quintal
Karnataka,Cereals,wheat,February-2025,1085.0,Metric Tonnes,3829.64,Rs./Quintal
Karnataka,Cereals,sorghum,March-2025,617.8,Metric Tonnes,2374.49,Rs./Quintal
Karnataka,Cereals,maize,March-2025,20474.0,Metric Tonnes,2309.35,Rs./Quintal
Karnataka,Cereals,wheat,March-2025,224.0,Metric Tonnes,3404.72,Rs./Quintal
Karnataka,Cereals,sorghum,April-2025,372.0,Metric Tonnes,2266.76,Rs./Quintal
Karnataka,Cereals,maize,April-2025,21919.0,Metric Tonnes,2278.75,Rs./Quintal
Karnataka,Cereals,wheat,April-2025,1358.0,Metric Tonnes,2813.67,Rs./Quintal
Karnataka,Cereals,sorghum,May-2025,66.0,Metric Tonnes,2723.15,Rs./Quintal
Karnataka,Cereals,maize,May-2025,20560.0,Metric Tonnes,2292.17,Rs./Quintal
Karnataka,Cereals,wheat,May-2025,5340.0,Metric Tonnes,2991.33,Rs./Quintal
Karnataka,Cereals,sorghum,June-2025,104.1,Metric Tonnes,2877.11,Rs./Quintal
Karnataka,Cereals,maize,June-2025,9016.0,Metric Tonnes,2293.88,Rs./Quintal
Karnataka,Cereals,wheat,June-2025,235.0,Metric Tonnes,2949.96,Rs./Quintal
Karnataka,Cereals,sorghum,July-2025,203.3,Metric Tonnes,2613.48,Rs./Quintal
Karnataka,Cereals,maize,July-2025,5252.0,Metric Tonnes,2388.12,Rs./Quintal
Karnataka,Cereals,wheat,July-2025,223.0,Metric Tonnes,3150.7,Rs./Quintal
Karnataka,Cereals,sorghum,August-2025,79.0,Metric Tonnes,2208.86,Rs./Quintal
Karnataka,Cereals,maize,August-2025,1892.0,Metric Tonnes,2370.89,Rs./Quintal
Karnataka,Cereals,wheat,August-2025,162.0,Metric Tonnes,2868.09,Rs./Quintal
Karnataka,Cereals,sorghum,September-2025,85.36,Metric Tonnes,2441.32,Rs./Quintal
Karnataka,Cereals,maize,September-2025,3666.04,Metric Tonnes,2336.81,Rs./Quintal
Karnataka,Cereals,wheat,September-2025,95.46,Metric Tonnes,3035.39,Rs./Quintal
Karnataka,Cereals,sorghum,October-2025,13.86,Metric Tonnes,2365.22,Rs./Quintal
Karnataka,Cereals,maize,October-2025,2744.2,Metric Tonnes,1930.65,Rs./Quintal
Karnataka,Cereals,wheat,October-2025,11.62,Metric Tonnes,3160.11,Rs./Quintal
Karnataka,Cereals,sorghum,November-2025,236.49,Metric Tonnes,2564.77,Rs./Quintal
Karnataka,Cereals,maize,November-2025,135017.17,Metric Tonnes,1805.0,Rs./Quintal
Karnataka,Cereals,wheat,November-2025,767.9,Metric Tonnes,2877.85,Rs./Quintal
Karnataka,Cereals,sorghum,December-2025,647.9,Metric Tonnes,2409.14,Rs./Quintal
Karnataka,Cereals,maize,December-2025,130646.1,Metric Tonnes,1898.56,Rs./Quintal
Karnataka,Cereals,wheat,December-2025,1851.0,Metric Tonnes,2886.76,Rs./Quintal
Karnataka,Cereals,sorghum,January-2026,3994.5,Metric Tonnes,2644.65,Rs./Quintal
Karnataka,Cereals,maize,January-2026,183692.8,Metric Tonnes,1870.62,Rs./Quintal
Karnataka,Cereals,wheat,January-2026,1386.9,Metric Tonnes,2911.67,Rs./Quintal
Karnataka,Cereals,sorghum,February-2026,2148.1,Metric Tonnes,2927.35,Rs./Quintal
Karnataka,Cereals,maize,February-2026,200088.8,Metric Tonnes,1774.2,Rs./Quintal
Karnataka,Cereals,wheat,February-2026,1273.7,Metric Tonnes,3037.71,Rs./Quintal
Karnataka,Cereals,barley,March-2026,127.2,Metric Tonnes,3975.57,Rs./Quintal
Karnataka,Cereals,sorghum,March-2026,6990.8,Metric Tonnes,3017.05,Rs./Quintal
Karnataka,Cereals,maize,March-2026,294861.3,Metric Tonnes,1727.63,Rs./Quintal
Karnataka,Cereals,wheat,March-2026,15142.8,Metric Tonnes,3123.87,Rs./Quintal
Karnataka,Cereals,sorghum,April-2026,2218.1,Metric Tonnes,3132.0,Rs./Quintal
Karnataka,Cereals,maize,April-2026,76454.2,Metric Tonnes,1782.93,Rs./Quintal
Karnataka,Cereals,wheat,April-2026,2760.5,Metric Tonnes,3067.04,Rs./Quintal
Madhya Pradesh,Cereals,barley,January-2024,1641.53,Metric Tonnes,1800.15,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,January-2024,154.42,Metric Tonnes,2251.97,Rs./Quintal
Madhya Pradesh,Cereals,maize,January-2024,201030.61,Metric Tonnes,2048.05,Rs./Quintal
Madhya Pradesh,Cereals,wheat,January-2024,158431.01,Metric Tonnes,2509.87,Rs./Quintal
Madhya Pradesh,Cereals,barley,February-2024,1794.49,Metric Tonnes,1873.39,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,February-2024,191.02,Metric Tonnes,2382.85,Rs./Quintal
Madhya Pradesh,Cereals,maize,February-2024,129215.66,Metric Tonnes,2080.09,Rs./Quintal
Madhya Pradesh,Cereals,wheat,February-2024,314521.55,Metric Tonnes,2365.37,Rs./Quintal
Madhya Pradesh,Cereals,barley,March-2024,7522.95,Metric Tonnes,1883.95,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,March-2024,1314.59,Metric Tonnes,2323.2,Rs./Quintal
Madhya Pradesh,Cereals,maize,March-2024,100087.06,Metric Tonnes,2066.98,Rs./Quintal
Madhya Pradesh,Cereals,wheat,March-2024,1208395.82,Metric Tonnes,2353.66,Rs./Quintal
Madhya Pradesh,Cereals,barley,April-2024,5267.17,Metric Tonnes,1850.59,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,April-2024,244.8,Metric Tonnes,2215.41,Rs./Quintal
Madhya Pradesh,Cereals,maize,April-2024,170743.25,Metric Tonnes,1975.08,Rs./Quintal
Madhya Pradesh,Cereals,wheat,April-2024,1603551.31,Metric Tonnes,2360.88,Rs./Quintal
Madhya Pradesh,Cereals,barley,May-2024,2572.6,Metric Tonnes,2005.88,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,May-2024,1259.42,Metric Tonnes,2211.87,Rs./Quintal
Madhya Pradesh,Cereals,maize,May-2024,94675.83,Metric Tonnes,2059.33,Rs./Quintal
Madhya Pradesh,Cereals,wheat,May-2024,1376088.74,Metric Tonnes,2438.96,Rs./Quintal
Madhya Pradesh,Cereals,barley,June-2024,1029.65,Metric Tonnes,2115.69,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,June-2024,1802.09,Metric Tonnes,2373.64,Rs./Quintal
Madhya Pradesh,Cereals,maize,June-2024,39438.73,Metric Tonnes,2090.89,Rs./Quintal
Madhya Pradesh,Cereals,wheat,June-2024,690422.03,Metric Tonnes,2478.0,Rs./Quintal
Madhya Pradesh,Cereals,barley,July-2024,936.95,Metric Tonnes,2125.15,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,July-2024,978.03,Metric Tonnes,2403.31,Rs./Quintal
Madhya Pradesh,Cereals,maize,July-2024,29194.2,Metric Tonnes,2248.18,Rs./Quintal
Madhya Pradesh,Cereals,wheat,July-2024,374616.33,Metric Tonnes,2541.93,Rs./Quintal
Madhya Pradesh,Cereals,barley,August-2024,3031.46,Metric Tonnes,2097.63,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,August-2024,1958.19,Metric Tonnes,2489.64,Rs./Quintal
Madhya Pradesh,Cereals,maize,August-2024,26414.24,Metric Tonnes,2295.04,Rs./Quintal
Madhya Pradesh,Cereals,wheat,August-2024,411116.3,Metric Tonnes,2626.61,Rs./Quintal
Madhya Pradesh,Cereals,barley,September-2024,3592.94,Metric Tonnes,2168.5,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,September-2024,1783.15,Metric Tonnes,2557.39,Rs./Quintal
Madhya Pradesh,Cereals,maize,September-2024,61000.59,Metric Tonnes,1929.76,Rs./Quintal
Madhya Pradesh,Cereals,wheat,September-2024,395284.66,Metric Tonnes,2664.61,Rs./Quintal
Madhya Pradesh,Cereals,barley,October-2024,2411.43,Metric Tonnes,2232.13,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,October-2024,3541.86,Metric Tonnes,2451.13,Rs./Quintal
Madhya Pradesh,Cereals,maize,October-2024,620422.95,Metric Tonnes,2041.51,Rs./Quintal
Madhya Pradesh,Cereals,wheat,October-2024,384771.66,Metric Tonnes,2777.68,Rs./Quintal
Madhya Pradesh,Cereals,barley,November-2024,2475.0,Metric Tonnes,2291.92,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,November-2024,8147.56,Metric Tonnes,2529.33,Rs./Quintal
Madhya Pradesh,Cereals,maize,November-2024,1527795.08,Metric Tonnes,2173.51,Rs./Quintal
Madhya Pradesh,Cereals,wheat,November-2024,339897.41,Metric Tonnes,2828.41,Rs./Quintal
Madhya Pradesh,Cereals,barley,December-2024,1482.06,Metric Tonnes,2307.27,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,December-2024,6597.34,Metric Tonnes,2994.96,Rs./Quintal
Madhya Pradesh,Cereals,maize,December-2024,881359.15,Metric Tonnes,2225.44,Rs./Quintal
Madhya Pradesh,Cereals,wheat,December-2024,261918.69,Metric Tonnes,2838.09,Rs./Quintal
Madhya Pradesh,Cereals,barley,January-2025,1701.29,Metric Tonnes,2334.94,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,January-2025,2004.25,Metric Tonnes,3616.39,Rs./Quintal
Madhya Pradesh,Cereals,maize,January-2025,337264.05,Metric Tonnes,2258.03,Rs./Quintal
Madhya Pradesh,Cereals,wheat,January-2025,248041.73,Metric Tonnes,2969.82,Rs./Quintal
Madhya Pradesh,Cereals,barley,February-2025,1489.07,Metric Tonnes,2355.25,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,February-2025,733.18,Metric Tonnes,2519.76,Rs./Quintal
Madhya Pradesh,Cereals,maize,February-2025,182074.89,Metric Tonnes,2202.27,Rs./Quintal
Madhya Pradesh,Cereals,wheat,February-2025,286684.76,Metric Tonnes,2913.55,Rs./Quintal
Madhya Pradesh,Cereals,barley,March-2025,13920.33,Metric Tonnes,2032.74,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,March-2025,635.7,Metric Tonnes,2205.6,Rs./Quintal
Madhya Pradesh,Cereals,maize,March-2025,190192.62,Metric Tonnes,2093.0,Rs./Quintal
Madhya Pradesh,Cereals,wheat,March-2025,1851388.01,Metric Tonnes,2512.63,Rs./Quintal
Madhya Pradesh,Cereals,barley,April-2025,10919.58,Metric Tonnes,2168.46,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,April-2025,684.59,Metric Tonnes,2207.19,Rs./Quintal
Madhya Pradesh,Cereals,maize,April-2025,426309.89,Metric Tonnes,1931.95,Rs./Quintal
Madhya Pradesh,Cereals,wheat,April-2025,2528131.5,Metric Tonnes,2477.25,Rs./Quintal
Madhya Pradesh,Cereals,barley,May-2025,5465.88,Metric Tonnes,2187.71,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,May-2025,214.62,Metric Tonnes,2086.07,Rs./Quintal
Madhya Pradesh,Cereals,maize,May-2025,389448.21,Metric Tonnes,1987.62,Rs./Quintal
Madhya Pradesh,Cereals,wheat,May-2025,1643113.36,Metric Tonnes,2542.71,Rs./Quintal
Madhya Pradesh,Cereals,barley,June-2025,5326.38,Metric Tonnes,2234.26,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,June-2025,818.62,Metric Tonnes,2220.24,Rs./Quintal
Madhya Pradesh,Cereals,maize,June-2025,78324.59,Metric Tonnes,2059.93,Rs./Quintal
Madhya Pradesh,Cereals,wheat,June-2025,797336.55,Metric Tonnes,2510.29,Rs./Quintal
Madhya Pradesh,Cereals,barley,July-2025,1953.27,Metric Tonnes,2214.38,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,July-2025,703.07,Metric Tonnes,2227.23,Rs./Quintal
Madhya Pradesh,Cereals,maize,July-2025,44417.62,Metric Tonnes,2155.54,Rs./Quintal
Madhya Pradesh,Cereals,wheat,July-2025,566418.03,Metric Tonnes,2543.62,Rs./Quintal
Madhya Pradesh,Cereals,barley,August-2025,1853.15,Metric Tonnes,2264.44,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,August-2025,205.62,Metric Tonnes,2487.05,Rs./Quintal
Madhya Pradesh,Cereals,maize,August-2025,29612.04,Metric Tonnes,2157.37,Rs./Quintal
Madhya Pradesh,Cereals,wheat,August-2025,519604.61,Metric Tonnes,2619.09,Rs./Quintal
Madhya Pradesh,Cereals,barley,September-2025,2532.25,Metric Tonnes,2250.4,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,September-2025,172.95,Metric Tonnes,2415.52,Rs./Quintal
Madhya Pradesh,Cereals,maize,September-2025,68047.98,Metric Tonnes,1703.61,Rs./Quintal
Madhya Pradesh,Cereals,wheat,September-2025,590006.59,Metric Tonnes,2591.14,Rs./Quintal
Madhya Pradesh,Cereals,barley,October-2025,1482.81,Metric Tonnes,2222.63,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,October-2025,180.73,Metric Tonnes,2428.99,Rs./Quintal
Madhya Pradesh,Cereals,maize,October-2025,386896.99,Metric Tonnes,1579.89,Rs./Quintal
Madhya Pradesh,Cereals,wheat,October-2025,411227.89,Metric Tonnes,2527.14,Rs./Quintal
Madhya Pradesh,Cereals,barley,November-2025,2240.82,Metric Tonnes,2226.42,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,November-2025,2973.39,Metric Tonnes,2459.95,Rs./Quintal
Madhya Pradesh,Cereals,maize,November-2025,1604764.49,Metric Tonnes,1555.68,Rs./Quintal
Madhya Pradesh,Cereals,wheat,November-2025,476622.05,Metric Tonnes,2486.66,Rs./Quintal
Madhya Pradesh,Cereals,barley,December-2025,1478.78,Metric Tonnes,2248.97,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,December-2025,4134.5,Metric Tonnes,4202.92,Rs./Quintal
Madhya Pradesh,Cereals,maize,December-2025,1683600.82,Metric Tonnes,1615.5,Rs./Quintal
Madhya Pradesh,Cereals,wheat,December-2025,480812.25,Metric Tonnes,2489.16,Rs./Quintal
Madhya Pradesh,Cereals,barley,January-2026,1762.42,Metric Tonnes,2294.47,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,January-2026,849.02,Metric Tonnes,4554.38,Rs./Quintal
Madhya Pradesh,Cereals,maize,January-2026,1262016.05,Metric Tonnes,1601.43,Rs./Quintal
Madhya Pradesh,Cereals,wheat,January-2026,470597.7,Metric Tonnes,2559.85,Rs./Quintal
Madhya Pradesh,Cereals,barley,February-2026,2147.55,Metric Tonnes,2204.38,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,February-2026,103.93,Metric Tonnes,2799.49,Rs./Quintal
Madhya Pradesh,Cereals,maize,February-2026,712442.31,Metric Tonnes,1537.36,Rs./Quintal
Madhya Pradesh,Cereals,wheat,February-2026,482344.16,Metric Tonnes,2410.45,Rs./Quintal
Madhya Pradesh,Cereals,barley,March-2026,13174.53,Metric Tonnes,2017.58,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,March-2026,126.17,Metric Tonnes,3316.9,Rs./Quintal
Madhya Pradesh,Cereals,maize,March-2026,342719.58,Metric Tonnes,1637.82,Rs./Quintal
Madhya Pradesh,Cereals,wheat,March-2026,1285378.97,Metric Tonnes,2295.57,Rs./Quintal
Madhya Pradesh,Cereals,barley,April-2026,3121.82,Metric Tonnes,2144.74,Rs./Quintal
Madhya Pradesh,Cereals,sorghum,April-2026,75.8,Metric Tonnes,2641.57,Rs./Quintal
Madhya Pradesh,Cereals,maize,April-2026,116316.18,Metric Tonnes,1623.06,Rs./Quintal
Madhya Pradesh,Cereals,wheat,April-2026,560977.77,Metric Tonnes,2294.52,Rs./Quintal
Maharashtra,Cereals,sorghum,January-2024,5895.0,Metric Tonnes,4679.64,Rs./Quintal
Maharashtra,Cereals,maize,January-2024,73538.0,Metric Tonnes,2165.22,Rs./Quintal
Maharashtra,Cereals,wheat,January-2024,10618.0,Metric Tonnes,2841.14,Rs./Quintal
Maharashtra,Cereals,sorghum,February-2024,19096.4,Metric Tonnes,3630.47,Rs./Quintal
Maharashtra,Cereals,maize,February-2024,33019.0,Metric Tonnes,2178.65,Rs./Quintal
Maharashtra,Cereals,wheat,February-2024,22572.2,Metric Tonnes,2609.21,Rs./Quintal
Maharashtra,Cereals,sorghum,March-2024,33839.92,Metric Tonnes,3094.44,Rs./Quintal
Maharashtra,Cereals,maize,March-2024,33571.06,Metric Tonnes,2154.76,Rs./Quintal
Maharashtra,Cereals,wheat,March-2024,58863.29,Metric Tonnes,2588.61,Rs./Quintal
Maharashtra,Cereals,sorghum,April-2024,22303.97,Metric Tonnes,2964.55,Rs./Quintal
Maharashtra,Cereals,maize,April-2024,32417.77,Metric Tonnes,2089.88,Rs./Quintal
Maharashtra,Cereals,wheat,April-2024,43988.51,Metric Tonnes,3186.15,Rs./Quintal
Maharashtra,Cereals,sorghum,May-2024,30280.14,Metric Tonnes,2850.49,Rs./Quintal
Maharashtra,Cereals,maize,May-2024,38936.13,Metric Tonnes,2164.06,Rs./Quintal
Maharashtra,Cereals,wheat,May-2024,39457.41,Metric Tonnes,3210.58,Rs./Quintal
Maharashtra,Cereals,sorghum,June-2024,20573.77,Metric Tonnes,2921.43,Rs./Quintal
Maharashtra,Cereals,maize,June-2024,6502.5,Metric Tonnes,2341.44,Rs./Quintal
Maharashtra,Cereals,wheat,June-2024,14728.34,Metric Tonnes,2771.89,Rs./Quintal
Maharashtra,Cereals,sorghum,July-2024,17547.2,Metric Tonnes,3146.1,Rs./Quintal
Maharashtra,Cereals,maize,July-2024,2132.08,Metric Tonnes,2567.05,Rs./Quintal
Maharashtra,Cereals,wheat,July-2024,12440.75,Metric Tonnes,2839.01,Rs./Quintal
Maharashtra,Cereals,sorghum,August-2024,18766.9,Metric Tonnes,3090.29,Rs./Quintal
Maharashtra,Cereals,maize,August-2024,1270.69,Metric Tonnes,2660.24,Rs./Quintal
Maharashtra,Cereals,wheat,August-2024,12236.22,Metric Tonnes,2928.24,Rs./Quintal
Maharashtra,Cereals,sorghum,September-2024,18856.22,Metric Tonnes,3038.45,Rs./Quintal
Maharashtra,Cereals,maize,September-2024,12290.74,Metric Tonnes,1856.59,Rs./Quintal
Maharashtra,Cereals,wheat,September-2024,13377.37,Metric Tonnes,2867.66,Rs./Quintal
Maharashtra,Cereals,sorghum,October-2024,13485.13,Metric Tonnes,3047.48,Rs./Quintal
Maharashtra,Cereals,maize,October-2024,112252.93,Metric Tonnes,2044.29,Rs./Quintal
Maharashtra,Cereals,wheat,October-2024,12273.81,Metric Tonnes,3136.55,Rs./Quintal
Maharashtra,Cereals,sorghum,November-2024,13747.25,Metric Tonnes,3144.1,Rs./Quintal
Maharashtra,Cereals,maize,November-2024,232431.16,Metric Tonnes,2043.13,Rs./Quintal
Maharashtra,Cereals,wheat,November-2024,21700.36,Metric Tonnes,3823.62,Rs./Quintal
Maharashtra,Cereals,sorghum,December-2024,17098.29,Metric Tonnes,3134.75,Rs./Quintal
Maharashtra,Cereals,maize,December-2024,170491.49,Metric Tonnes,2143.72,Rs./Quintal
